dteday,season,yr,mnth,hr,holiday,day_name,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total_count,holiday_in_workingday,weekend
2011-01-11,Spring,2011,Jan,9,False,Tue,True,2,0.18,0.197,0.51,0.1642,3,127,130,False,False
2011-01-11,Spring,2011,Jan,10,False,Tue,True,2,0.2,0.2121,0.51,0.1642,3,51,54,False,False
2011-01-11,Spring,2011,Jan,11,False,Tue,True,2,0.2,0.2121,0.47,0.1343,4,31,35,False,False
2011-01-11,Spring,2011,Jan,12,False,Tue,True,2,0.2,0.2273,0.51,0.1045,2,55,57,False,False
2011-01-11,Spring,2011,Jan,13,False,Tue,True,2,0.2,0.2273,0.59,0.0896,6,46,52,False,False
2011-01-11,Spring,2011,Jan,14,False,Tue,True,2,0.2,0.2273,0.59,0.0896,3,60,63,False,False
2011-01-11,Spring,2011,Jan,15,False,Tue,True,2,0.16,0.197,0.8,0.0896,2,45,47,False,False
2011-01-11,Spring,2011,Jan,16,False,Tue,True,2,0.16,0.1515,0.86,0.2239,4,72,76,False,False
2011-01-11,Spring,2011,Jan,17,False,Tue,True,2,0.16,0.1515,0.86,0.2239,6,130,136,False,False
2011-01-11,Spring,2011,Jan,18,False,Tue,True,3,0.16,0.1818,0.93,0.1045,1,94,95,False,False
2011-01-11,Spring,2011,Jan,19,False,Tue,True,3,0.16,0.2273,0.93,0.0,0,51,51,False,False
2011-01-11,Spring,2011,Jan,20,False,Tue,True,3,0.16,0.1515,0.93,0.194,0,32,32,False,False
2011-01-11,Spring,2011,Jan,21,False,Tue,True,3,0.16,0.197,0.86,0.0896,0,20,20,False,False
2011-01-11,Spring,2011,Jan,22,False,Tue,True,3,0.16,0.1818,0.93,0.1045,1,28,29,False,False
2011-01-11,Spring,2011,Jan,23,False,Tue,True,3,0.16,0.197,0.93,0.0896,1,18,19,False,False
2011-01-12,Spring,2011,Jan,0,False,Wed,True,2,0.16,0.197,0.86,0.0896,0,7,7,False,False
2011-01-12,Spring,2011,Jan,1,False,Wed,True,2,0.16,0.1818,0.86,0.1045,0,6,6,False,False
2011-01-12,Spring,2011,Jan,2,False,Wed,True,1,0.14,0.1515,0.86,0.1343,0,1,1,False,False
2011-01-12,Spring,2011,Jan,5,False,Wed,True,1,0.14,0.1515,0.86,0.1642,0,5,5,False,False
2011-01-12,Spring,2011,Jan,6,False,Wed,True,1,0.12,0.1515,0.93,0.1343,0,16,16,False,False
2011-01-12,Spring,2011,Jan,7,False,Wed,True,1,0.14,0.1515,0.69,0.1343,0,54,54,False,False
2011-01-12,Spring,2011,Jan,8,False,Wed,True,1,0.16,0.1667,0.59,0.1642,3,125,128,False,False
2011-01-12,Spring,2011,Jan,9,False,Wed,True,1,0.16,0.1364,0.59,0.3284,3,78,81,False,False
2011-01-12,Spring,2011,Jan,10,False,Wed,True,1,0.18,0.1818,0.55,0.2239,0,39,39,False,False
2011-01-12,Spring,2011,Jan,11,False,Wed,True,1,0.2,0.1818,0.51,0.3881,3,32,35,False,False
2011-01-12,Spring,2011,Jan,12,False,Wed,True,1,0.2,0.1515,0.47,0.18289312672418853,3,52,55,False,False
2011-01-12,Spring,2011,Jan,13,False,Wed,True,1,0.22,0.197,0.44,0.3582,0,49,49,False,False
2011-01-12,Spring,2011,Jan,14,False,Wed,True,1,0.2,0.1818,0.47,0.3284,0,44,44,False,False
2011-01-12,Spring,2011,Jan,15,False,Wed,True,1,0.2,0.1667,0.47,0.4179,1,48,49,False,False
2011-01-12,Spring,2011,Jan,16,False,Wed,True,1,0.22,0.197,0.44,0.3284,5,63,68,False,False
2011-01-12,Spring,2011,Jan,17,False,Wed,True,1,0.2,0.1818,0.47,0.3582,0,139,139,False,False
2011-01-12,Spring,2011,Jan,18,False,Wed,True,1,0.2,0.1515,0.47,0.18289312672418853,2,135,137,False,False
2011-01-12,Spring,2011,Jan,19,False,Wed,True,1,0.18,0.1515,0.47,0.4179,1,82,83,False,False
2011-01-12,Spring,2011,Jan,20,False,Wed,True,1,0.16,0.1364,0.5,0.3284,2,54,56,False,False
2011-01-12,Spring,2011,Jan,21,False,Wed,True,1,0.16,0.1364,0.55,0.3284,0,57,57,False,False
2011-01-12,Spring,2011,Jan,22,False,Wed,True,1,0.16,0.1212,0.55,0.4478,1,32,33,False,False
2011-01-12,Spring,2011,Jan,23,False,Wed,True,1,0.14,0.1061,0.59,0.4179,1,19,20,False,False
2011-01-13,Spring,2011,Jan,0,False,Thu,True,1,0.14,0.1212,0.59,0.2836,1,6,7,False,False
2011-01-13,Spring,2011,Jan,1,False,Thu,True,1,0.14,0.1212,0.5,0.2836,0,2,2,False,False
2011-01-13,Spring,2011,Jan,2,False,Thu,True,1,0.14,0.1212,0.5,0.3582,0,2,2,False,False
2011-01-13,Spring,2011,Jan,3,False,Thu,True,1,0.14,0.1212,0.5,0.3284,0,3,3,False,False
2011-01-13,Spring,2011,Jan,4,False,Thu,True,1,0.14,0.1212,0.5,0.2537,0,4,4,False,False
2011-01-13,Spring,2011,Jan,5,False,Thu,True,1,0.14,0.1212,0.5,0.2985,0,3,3,False,False
2011-01-13,Spring,2011,Jan,6,False,Thu,True,1,0.12,0.1515,0.54,0.1343,0,28,28,False,False
2011-01-13,Spring,2011,Jan,7,False,Thu,True,1,0.12,0.1515,0.54,0.1343,0,72,72,False,False
2011-01-13,Spring,2011,Jan,8,False,Thu,True,1,0.14,0.1364,0.5,0.194,5,197,202,False,False
2011-01-13,Spring,2011,Jan,9,False,Thu,True,1,0.14,0.1212,0.5,0.3284,2,137,139,False,False
2011-01-13,Spring,2011,Jan,10,False,Thu,True,2,0.16,0.1364,0.5,0.3582,2,36,38,False,False
2011-01-13,Spring,2011,Jan,11,False,Thu,True,2,0.2,0.1667,0.44,0.4478,4,33,37,False,False
2011-01-13,Spring,2011,Jan,12,False,Thu,True,1,0.2,0.1667,0.44,0.4179,3,49,52,False,False
2011-01-13,Spring,2011,Jan,13,False,Thu,True,1,0.22,0.197,0.41,0.4478,2,81,83,False,False
2011-01-13,Spring,2011,Jan,14,False,Thu,True,1,0.22,0.197,0.41,0.3881,3,39,42,False,False
2011-01-13,Spring,2011,Jan,15,False,Thu,True,1,0.24,0.2121,0.38,0.2985,5,55,60,False,False
2011-01-13,Spring,2011,Jan,16,False,Thu,True,1,0.24,0.2121,0.38,0.3582,2,76,78,False,False
2011-01-13,Spring,2011,Jan,17,False,Thu,True,1,0.2,0.1818,0.4,0.2836,4,158,162,False,False
2011-01-13,Spring,2011,Jan,18,False,Thu,True,1,0.2,0.1818,0.4,0.3284,3,141,144,False,False
2011-01-13,Spring,2011,Jan,19,False,Thu,True,1,0.16,0.1515,0.47,0.2537,1,98,99,False,False
2011-01-13,Spring,2011,Jan,20,False,Thu,True,1,0.16,0.1515,0.47,0.2239,0,64,64,False,False
2011-01-13,Spring,2011,Jan,21,False,Thu,True,1,0.14,0.1212,0.46,0.2985,0,40,40,False,False
2011-01-13,Spring,2011,Jan,22,False,Thu,True,1,0.14,0.1212,0.46,0.3284,0,30,30,False,False
2011-01-13,Spring,2011,Jan,23,False,Thu,True,1,0.12,0.1364,0.5,0.194,1,14,15,False,False
2011-01-14,Spring,2011,Jan,0,False,Fri,True,1,0.12,0.1364,0.5,0.194,0,14,14,False,False
2011-01-14,Spring,2011,Jan,1,False,Fri,True,1,0.1,0.1212,0.54,0.1642,0,5,5,False,False
2011-01-14,Spring,2011,Jan,2,False,Fri,True,1,0.1,0.1212,0.54,0.1343,0,1,1,False,False
2011-01-14,Spring,2011,Jan,3,False,Fri,True,1,0.1,0.1364,0.54,0.1045,0,1,1,False,False
2011-01-14,Spring,2011,Jan,5,False,Fri,True,1,0.1,0.1364,0.54,0.0896,0,8,8,False,False
2011-01-14,Spring,2011,Jan,6,False,Fri,True,1,0.1,0.1818,0.54,0.0,0,17,17,False,False
2011-01-14,Spring,2011,Jan,7,False,Fri,True,1,0.1,0.1212,0.74,0.1642,0,70,70,False,False
2011-01-14,Spring,2011,Jan,8,False,Fri,True,1,0.12,0.1667,0.68,0.0,2,156,158,False,False
2011-01-14,Spring,2011,Jan,9,False,Fri,True,1,0.14,0.1515,0.69,0.1343,0,117,117,False,False
2011-01-14,Spring,2011,Jan,10,False,Fri,True,1,0.18,0.1818,0.55,0.194,4,40,44,False,False
2011-01-14,Spring,2011,Jan,11,False,Fri,True,1,0.18,0.1667,0.51,0.2836,6,47,53,False,False
2011-01-14,Spring,2011,Jan,12,False,Fri,True,1,0.2,0.197,0.44,0.2537,2,59,61,False,False
2011-01-14,Spring,2011,Jan,13,False,Fri,True,1,0.22,0.197,0.37,0.3881,4,73,77,False,False
2011-01-14,Spring,2011,Jan,14,False,Fri,True,1,0.22,0.2121,0.41,0.2836,5,59,64,False,False
2011-01-14,Spring,2011,Jan,15,False,Fri,True,1,0.24,0.2424,0.38,0.1642,9,59,68,False,False
2011-01-14,Spring,2011,Jan,16,False,Fri,True,1,0.22,0.2424,0.41,0.1045,3,87,90,False,False
2011-01-14,Spring,2011,Jan,17,False,Fri,True,1,0.22,0.2273,0.41,0.1642,4,155,159,False,False
2011-01-14,Spring,2011,Jan,18,False,Fri,True,1,0.2,0.2576,0.47,0.0,5,134,139,False,False
2011-01-14,Spring,2011,Jan,19,False,Fri,True,1,0.16,0.197,0.59,0.0896,3,89,92,False,False
2011-01-14,Spring,2011,Jan,20,False,Fri,True,1,0.18,0.2424,0.59,0.0,0,68,68,False,False
2011-01-14,Spring,2011,Jan,21,False,Fri,True,1,0.16,0.2273,0.69,0.0,4,48,52,False,False
2011-01-14,Spring,2011,Jan,22,False,Fri,True,2,0.16,0.2273,0.69,0.0,2,34,36,False,False
2011-01-14,Spring,2011,Jan,23,False,Fri,True,2,0.18,0.2424,0.55,0.0,1,26,27,False,False
2011-01-15,Spring,2011,Jan,0,False,Sat,False,1,0.18,0.2424,0.55,0.0,3,25,28,False,True
2011-01-15,Spring,2011,Jan,1,False,Sat,False,2,0.16,0.197,0.59,0.0896,2,18,20,False,True
2011-01-15,Spring,2011,Jan,2,False,Sat,False,2,0.16,0.197,0.59,0.0896,0,12,12,False,True
2011-01-15,Spring,2011,Jan,3,False,Sat,False,2,0.16,0.2273,0.59,0.0,1,7,8,False,True
2011-01-15,Spring,2011,Jan,4,False,Sat,False,2,0.16,0.2273,0.59,0.0,0,5,5,False,True
2011-01-15,Spring,2011,Jan,5,False,Sat,False,1,0.16,0.2273,0.59,0.0,0,1,1,False,True
2011-01-15,Spring,2011,Jan,6,False,Sat,False,1,0.14,0.1667,0.63,0.1045,1,2,3,False,True
2011-01-15,Spring,2011,Jan,7,False,Sat,False,1,0.14,0.2121,0.63,0.0,1,9,10,False,True
2011-01-15,Spring,2011,Jan,8,False,Sat,False,1,0.14,0.1515,0.63,0.1343,1,22,23,False,True
2011-01-15,Spring,2011,Jan,9,False,Sat,False,1,0.16,0.1818,0.64,0.1343,2,31,33,False,True
2011-01-15,Spring,2011,Jan,10,False,Sat,False,1,0.18,0.197,0.59,0.1642,2,57,59,False,True
2011-01-15,Spring,2011,Jan,11,False,Sat,False,1,0.2,0.197,0.55,0.2239,18,54,72,False,True
2011-01-15,Spring,2011,Jan,12,False,Sat,False,1,0.24,0.2273,0.48,0.2239,15,74,89,False,True
2011-01-15,Spring,2011,Jan,13,False,Sat,False,1,0.28,0.2576,0.38,0.2985,21,80,101,False,True
2011-01-15,Spring,2011,Jan,14,False,Sat,False,1,0.3,0.2879,0.39,0.2836,26,92,118,False,True
2011-01-15,Spring,2011,Jan,15,False,Sat,False,2,0.32,0.3182,0.36,0.194,21,108,129,False,True
2011-01-15,Spring,2011,Jan,16,False,Sat,False,2,0.34,0.3333,0.34,0.194,33,95,128,False,True
2011-01-15,Spring,2011,Jan,17,False,Sat,False,2,0.32,0.303,0.36,0.2836,29,54,83,False,True
2011-01-15,Spring,2011,Jan,18,False,Sat,False,2,0.3,0.2879,0.45,0.2537,15,69,84,False,True
2011-01-15,Spring,2011,Jan,19,False,Sat,False,2,0.32,0.303,0.39,0.2537,14,60,74,False,True
2011-01-15,Spring,2011,Jan,20,False,Sat,False,2,0.32,0.303,0.39,0.2537,6,35,41,False,True
2011-01-15,Spring,2011,Jan,21,False,Sat,False,2,0.32,0.303,0.39,0.2239,6,51,57,False,True
2011-01-15,Spring,2011,Jan,22,False,Sat,False,2,0.3,0.3182,0.42,0.1045,0,26,26,False,True
2011-01-15,Spring,2011,Jan,23,False,Sat,False,1,0.3,0.2879,0.45,0.2836,5,39,44,False,True
2011-01-16,Spring,2011,Jan,0,False,Sun,False,1,0.26,0.303,0.56,0.0,6,33,39,False,True
2011-01-16,Spring,2011,Jan,1,False,Sun,False,1,0.26,0.2727,0.56,0.1343,4,19,23,False,True
2011-01-16,Spring,2011,Jan,2,False,Sun,False,1,0.26,0.2879,0.56,0.0896,3,13,16,False,True
2011-01-16,Spring,2011,Jan,3,False,Sun,False,1,0.22,0.2727,0.69,0.0,9,6,15,False,True
2011-01-16,Spring,2011,Jan,4,False,Sun,False,1,0.26,0.2576,0.56,0.1642,0,1,1,False,True
2011-01-16,Spring,2011,Jan,5,False,Sun,False,2,0.26,0.2576,0.56,0.1642,1,1,2,False,True
2011-01-16,Spring,2011,Jan,6,False,Sun,False,2,0.26,0.2576,0.56,0.1642,0,1,1,False,True
2011-01-16,Spring,2011,Jan,7,False,Sun,False,2,0.24,0.2121,0.56,0.2985,0,3,3,False,True
2011-01-16,Spring,2011,Jan,8,False,Sun,False,1,0.22,0.2121,0.55,0.2836,0,18,18,False,True
2011-01-16,Spring,2011,Jan,9,False,Sun,False,1,0.22,0.2121,0.51,0.2537,3,29,32,False,True
2011-01-16,Spring,2011,Jan,10,False,Sun,False,1,0.22,0.2121,0.51,0.2836,8,71,79,False,True
2011-01-16,Spring,2011,Jan,11,False,Sun,False,1,0.24,0.2273,0.44,0.2537,23,70,93,False,True
2011-01-16,Spring,2011,Jan,12,False,Sun,False,1,0.24,0.2121,0.41,0.2836,29,75,104,False,True
2011-01-16,Spring,2011,Jan,13,False,Sun,False,1,0.26,0.2273,0.35,0.2985,23,95,118,False,True
2011-01-16,Spring,2011,Jan,14,False,Sun,False,1,0.28,0.2727,0.36,0.2537,22,69,91,False,True
2011-01-16,Spring,2011,Jan,15,False,Sun,False,1,0.26,0.2424,0.38,0.2537,35,78,113,False,True
2011-01-16,Spring,2011,Jan,16,False,Sun,False,1,0.24,0.2273,0.38,0.2239,22,77,99,False,True
2011-01-16,Spring,2011,Jan,17,False,Sun,False,1,0.22,0.2121,0.37,0.2537,23,82,105,False,True
2011-01-16,Spring,2011,Jan,18,False,Sun,False,1,0.2,0.2121,0.4,0.1642,11,56,67,False,True
2011-01-16,Spring,2011,Jan,19,False,Sun,False,1,0.18,0.197,0.47,0.1343,14,47,61,False,True
2011-01-16,Spring,2011,Jan,20,False,Sun,False,1,0.18,0.197,0.47,0.1642,7,50,57,False,True
2011-01-16,Spring,2011,Jan,21,False,Sun,False,1,0.18,0.197,0.51,0.1642,6,22,28,False,True
2011-01-16,Spring,2011,Jan,22,False,Sun,False,2,0.2,0.2121,0.49,0.1343,2,19,21,False,True
2011-01-16,Spring,2011,Jan,23,False,Sun,False,2,0.2,0.2273,0.4,0.1045,0,18,18,False,True
2011-01-17,Spring,2011,Jan,0,True,Mon,False,2,0.2,0.197,0.47,0.2239,1,16,17,True,False
2011-01-17,Spring,2011,Jan,1,True,Mon,False,2,0.2,0.197,0.44,0.194,1,15,16,True,False
2011-01-17,Spring,2011,Jan,2,True,Mon,False,2,0.18,0.1667,0.43,0.2537,0,8,8,True,False
2011-01-17,Spring,2011,Jan,3,True,Mon,False,2,0.18,0.1818,0.43,0.194,0,2,2,True,False
2011-01-17,Spring,2011,Jan,4,True,Mon,False,2,0.18,0.197,0.43,0.1343,1,2,3,True,False
2011-01-17,Spring,2011,Jan,5,True,Mon,False,2,0.18,0.197,0.43,0.1642,0,1,1,True,False
2011-01-17,Spring,2011,Jan,6,True,Mon,False,2,0.18,0.1818,0.43,0.194,0,5,5,True,False
2011-01-17,Spring,2011,Jan,7,True,Mon,False,2,0.16,0.1818,0.5,0.1343,4,9,13,True,False
2011-01-17,Spring,2011,Jan,8,True,Mon,False,2,0.16,0.1515,0.47,0.2239,3,30,33,True,False
2011-01-17,Spring,2011,Jan,9,True,Mon,False,2,0.16,0.1515,0.47,0.2239,8,39,47,True,False
2011-01-17,Spring,2011,Jan,10,True,Mon,False,2,0.16,0.1515,0.5,0.2537,7,50,57,True,False
2011-01-17,Spring,2011,Jan,11,True,Mon,False,2,0.16,0.1515,0.55,0.194,9,55,64,True,False
2011-01-17,Spring,2011,Jan,12,True,Mon,False,2,0.18,0.197,0.47,0.1343,10,70,80,True,False
2011-01-17,Spring,2011,Jan,13,True,Mon,False,2,0.18,0.197,0.47,0.1343,13,80,93,True,False
2011-01-17,Spring,2011,Jan,14,True,Mon,False,2,0.18,0.2121,0.43,0.1045,12,74,86,True,False
2011-01-17,Spring,2011,Jan,15,True,Mon,False,2,0.2,0.2121,0.47,0.1642,21,72,93,True,False
2011-01-17,Spring,2011,Jan,16,True,Mon,False,2,0.2,0.2121,0.47,0.1642,6,76,82,True,False
2011-01-17,Spring,2011,Jan,17,True,Mon,False,1,0.2,0.197,0.51,0.194,4,67,71,True,False
2011-01-17,Spring,2011,Jan,18,True,Mon,False,2,0.18,0.1667,0.55,0.2537,7,85,92,True,False
2011-01-17,Spring,2011,Jan,19,True,Mon,False,3,0.18,0.1818,0.59,0.194,2,58,60,True,False
2011-01-17,Spring,2011,Jan,20,True,Mon,False,3,0.16,0.1515,0.8,0.194,4,29,33,True,False
2011-01-17,Spring,2011,Jan,21,True,Mon,False,3,0.16,0.1515,0.8,0.194,3,24,27,True,False
2011-01-17,Spring,2011,Jan,22,True,Mon,False,3,0.14,0.1212,0.93,0.2537,0,13,13,True,False
2011-01-17,Spring,2011,Jan,23,True,Mon,False,3,0.16,0.1364,0.86,0.2836,1,3,4,True,False
2011-01-18,Spring,2011,Jan,12,False,Tue,True,2,0.2,0.1818,0.86,0.3284,0,3,3,False,False
2011-01-18,Spring,2011,Jan,13,False,Tue,True,2,0.2,0.197,0.86,0.2239,0,22,22,False,False
2011-01-18,Spring,2011,Jan,14,False,Tue,True,2,0.22,0.2273,0.8,0.1642,2,26,28,False,False
2011-01-18,Spring,2011,Jan,15,False,Tue,True,2,0.22,0.2273,0.87,0.1642,3,32,35,False,False
2011-01-18,Spring,2011,Jan,16,False,Tue,True,2,0.22,0.2273,0.87,0.194,0,61,61,False,False
2011-01-18,Spring,2011,Jan,17,False,Tue,True,2,0.22,0.2273,0.82,0.194,1,124,125,False,False
2011-01-18,Spring,2011,Jan,18,False,Tue,True,2,0.22,0.2273,0.8,0.1642,1,132,133,False,False
2011-01-18,Spring,2011,Jan,19,False,Tue,True,2,0.22,0.2273,0.8,0.1343,1,98,99,False,False
2011-01-18,Spring,2011,Jan,20,False,Tue,True,2,0.22,0.2727,0.87,0.0,0,83,83,False,False
2011-01-18,Spring,2011,Jan,21,False,Tue,True,2,0.22,0.2424,0.93,0.1045,0,41,41,False,False
2011-01-18,Spring,2011,Jan,22,False,Tue,True,2,0.22,0.2576,0.93,0.0896,0,33,33,False,False
2011-01-18,Spring,2011,Jan,23,False,Tue,True,2,0.22,0.2727,0.93,0.0,1,19,20,False,False
2011-01-19,Spring,2011,Jan,0,False,Wed,True,2,0.22,0.2727,0.93,0.0,0,3,3,False,False
2011-01-19,Spring,2011,Jan,1,False,Wed,True,3,0.22,0.2273,0.93,0.1343,1,6,7,False,False
2011-01-19,Spring,2011,Jan,2,False,Wed,True,3,0.22,0.2273,0.93,0.1343,0,3,3,False,False
2011-01-19,Spring,2011,Jan,4,False,Wed,True,3,0.22,0.2273,0.93,0.1343,1,1,2,False,False
2011-01-19,Spring,2011,Jan,5,False,Wed,True,2,0.22,0.2576,0.93,0.0896,0,7,7,False,False
2011-01-19,Spring,2011,Jan,6,False,Wed,True,2,0.22,0.2576,0.93,0.0896,0,32,32,False,False
2011-01-19,Spring,2011,Jan,7,False,Wed,True,2,0.24,0.2576,0.92,0.1045,1,89,90,False,False
2011-01-19,Spring,2011,Jan,8,False,Wed,True,2,0.24,0.2576,0.93,0.1045,1,196,197,False,False
2011-01-19,Spring,2011,Jan,9,False,Wed,True,2,0.24,0.2576,0.93,0.1045,2,107,109,False,False
2011-01-19,Spring,2011,Jan,10,False,Wed,True,2,0.26,0.2727,0.93,0.1343,1,46,47,False,False
2011-01-19,Spring,2011,Jan,11,False,Wed,True,2,0.28,0.303,0.87,0.0896,5,47,52,False,False
2011-01-19,Spring,2011,Jan,12,False,Wed,True,2,0.3,0.3182,0.81,0.0896,5,65,70,False,False
2011-01-19,Spring,2011,Jan,13,False,Wed,True,1,0.4,0.4091,0.62,0.2836,11,67,78,False,False
2011-01-19,Spring,2011,Jan,14,False,Wed,True,1,0.4,0.4091,0.58,0.2537,7,68,75,False,False
2011-01-19,Spring,2011,Jan,15,False,Wed,True,1,0.4,0.4091,0.54,0.2836,4,78,82,False,False
2011-01-19,Spring,2011,Jan,16,False,Wed,True,1,0.38,0.3939,0.58,0.3881,10,94,104,False,False
2011-01-19,Spring,2011,Jan,17,False,Wed,True,1,0.36,0.3333,0.57,0.3284,7,190,197,False,False
2011-01-19,Spring,2011,Jan,18,False,Wed,True,1,0.34,0.3182,0.61,0.2836,5,156,161,False,False
2011-01-19,Spring,2011,Jan,19,False,Wed,True,1,0.32,0.2879,0.57,0.4179,4,108,112,False,False
2011-01-19,Spring,2011,Jan,20,False,Wed,True,1,0.32,0.303,0.49,0.2985,2,74,76,False,False
2011-01-19,Spring,2011,Jan,21,False,Wed,True,1,0.32,0.2879,0.49,0.4179,4,55,59,False,False
2011-01-19,Spring,2011,Jan,22,False,Wed,True,1,0.3,0.303,0.52,0.1642,6,53,59,False,False
2011-01-19,Spring,2011,Jan,23,False,Wed,True,1,0.3,0.2727,0.52,0.4627,1,27,28,False,False
2011-01-20,Spring,2011,Jan,0,False,Thu,True,1,0.26,0.2273,0.56,0.3881,5,8,13,False,False
2011-01-20,Spring,2011,Jan,1,False,Thu,True,1,0.26,0.2727,0.56,0.0,2,3,5,False,False
2011-01-20,Spring,2011,Jan,2,False,Thu,True,1,0.26,0.2727,0.56,0.0,0,2,2,False,False
2011-01-20,Spring,2011,Jan,3,False,Thu,True,1,0.26,0.2576,0.56,0.1642,0,1,1,False,False
2011-01-20,Spring,2011,Jan,4,False,Thu,True,1,0.26,0.2576,0.56,0.1642,0,1,1,False,False
2011-01-20,Spring,2011,Jan,5,False,Thu,True,1,0.24,0.2273,0.6,0.2239,0,6,6,False,False
2011-01-20,Spring,2011,Jan,6,False,Thu,True,1,0.22,0.2121,0.6,0.2239,0,35,35,False,False
2011-01-20,Spring,2011,Jan,7,False,Thu,True,1,0.22,0.2121,0.55,0.2239,1,100,101,False,False
2011-01-20,Spring,2011,Jan,8,False,Thu,True,1,0.22,0.2121,0.55,0.2836,2,247,249,False,False
2011-01-20,Spring,2011,Jan,9,False,Thu,True,2,0.24,0.2273,0.52,0.2239,3,140,143,False,False
2011-01-20,Spring,2011,Jan,10,False,Thu,True,1,0.26,0.2273,0.48,0.2985,1,56,57,False,False
2011-01-20,Spring,2011,Jan,11,False,Thu,True,2,0.28,0.2727,0.45,0.1642,5,63,68,False,False
2011-01-20,Spring,2011,Jan,12,False,Thu,True,2,0.3,0.3333,0.42,0.0,7,77,84,False,False
2011-01-20,Spring,2011,Jan,13,False,Thu,True,2,0.28,0.2879,0.45,0.1045,12,86,98,False,False
2011-01-20,Spring,2011,Jan,14,False,Thu,True,2,0.3,0.303,0.45,0.1343,6,75,81,False,False
2011-01-20,Spring,2011,Jan,15,False,Thu,True,2,0.32,0.3182,0.45,0.194,8,62,70,False,False
2011-01-20,Spring,2011,Jan,16,False,Thu,True,2,0.3,0.303,0.49,0.1343,8,83,91,False,False
2011-01-20,Spring,2011,Jan,17,False,Thu,True,2,0.3,0.3182,0.49,0.1045,8,207,215,False,False
2011-01-20,Spring,2011,Jan,18,False,Thu,True,2,0.26,0.2576,0.56,0.194,1,184,185,False,False
2011-01-20,Spring,2011,Jan,19,False,Thu,True,1,0.26,0.2273,0.56,0.3284,6,146,152,False,False
2011-01-20,Spring,2011,Jan,20,False,Thu,True,2,0.26,0.2424,0.6,0.2836,2,124,126,False,False
2011-01-20,Spring,2011,Jan,21,False,Thu,True,2,0.24,0.2273,0.6,0.2537,3,54,57,False,False
2011-01-20,Spring,2011,Jan,22,False,Thu,True,2,0.24,0.2121,0.65,0.2836,0,56,56,False,False
2011-01-20,Spring,2011,Jan,23,False,Thu,True,2,0.24,0.2121,0.65,0.3284,3,28,31,False,False
2011-01-21,Spring,2011,Jan,0,False,Fri,True,2,0.24,0.2273,0.7,0.2537,1,20,21,False,False
2011-01-21,Spring,2011,Jan,1,False,Fri,True,2,0.24,0.2273,0.7,0.2537,0,6,6,False,False
2011-01-21,Spring,2011,Jan,2,False,Fri,True,3,0.24,0.2424,0.75,0.1642,0,2,2,False,False
2011-01-21,Spring,2011,Jan,3,False,Fri,True,3,0.22,0.2121,0.8,0.2985,0,1,1,False,False
2011-01-21,Spring,2011,Jan,4,False,Fri,True,2,0.22,0.2576,0.87,0.0896,0,1,1,False,False
2011-01-21,Spring,2011,Jan,5,False,Fri,True,1,0.24,0.197,0.6,0.4179,1,4,5,False,False
2011-01-21,Spring,2011,Jan,6,False,Fri,True,1,0.22,0.2121,0.55,0.2537,0,27,27,False,False
2011-01-21,Spring,2011,Jan,7,False,Fri,True,1,0.2,0.1818,0.51,0.2836,2,66,68,False,False
2011-01-21,Spring,2011,Jan,8,False,Fri,True,1,0.2,0.1818,0.47,0.3284,7,210,217,False,False
2011-01-21,Spring,2011,Jan,9,False,Fri,True,1,0.2,0.1818,0.51,0.3582,7,159,166,False,False
2011-01-21,Spring,2011,Jan,10,False,Fri,True,1,0.2,0.1667,0.47,0.4627,6,57,63,False,False
2011-01-21,Spring,2011,Jan,11,False,Fri,True,1,0.22,0.1818,0.41,0.4627,6,53,59,False,False
2011-01-21,Spring,2011,Jan,12,False,Fri,True,1,0.22,0.1818,0.27,0.18289312672418853,11,67,78,False,False
2011-01-21,Spring,2011,Jan,13,False,Fri,True,1,0.2,0.1515,0.21,0.18289312672418853,8,65,73,False,False
2011-01-21,Spring,2011,Jan,14,False,Fri,True,1,0.2,0.1515,0.25,0.18289312672418853,6,56,62,False,False
2011-01-21,Spring,2011,Jan,15,False,Fri,True,1,0.16,0.1212,0.26,0.4478,4,61,65,False,False
2011-01-21,Spring,2011,Jan,16,False,Fri,True,1,0.16,0.1364,0.26,0.3582,0,97,97,False,False
2011-01-21,Spring,2011,Jan,17,False,Fri,True,1,0.14,0.1212,0.28,0.3582,10,151,161,False,False
2011-01-21,Spring,2011,Jan,18,False,Fri,True,1,0.12,0.1212,0.3,0.2537,1,119,120,False,False
2011-01-21,Spring,2011,Jan,19,False,Fri,True,1,0.12,0.1061,0.3,0.3284,3,93,96,False,False
2011-01-21,Spring,2011,Jan,20,False,Fri,True,1,0.1,0.0758,0.33,0.4179,1,52,53,False,False
2011-01-21,Spring,2011,Jan,21,False,Fri,True,1,0.08,0.0758,0.38,0.2836,0,41,41,False,False
2011-01-21,Spring,2011,Jan,22,False,Fri,True,1,0.06,0.0303,0.41,0.3881,1,33,34,False,False
2011-01-21,Spring,2011,Jan,23,False,Fri,True,1,0.06,0.0455,0.38,0.3284,0,27,27,False,False
2011-01-22,Spring,2011,Jan,0,False,Sat,False,1,0.04,0.0303,0.45,0.2537,0,13,13,False,True
2011-01-22,Spring,2011,Jan,1,False,Sat,False,2,0.04,0.0,0.41,0.3881,3,9,12,False,True
